,Description,Dates,Quantity
3351,NATURAL SLATE HEART CHALKBOARD ,2011-11-25,83.0
3352,NATURAL SLATE HEART CHALKBOARD ,2011-11-26,0.0
3353,NATURAL SLATE HEART CHALKBOARD ,2011-11-27,14.0
3354,NATURAL SLATE HEART CHALKBOARD ,2011-11-28,19.0
3355,NATURAL SLATE HEART CHALKBOARD ,2011-11-29,39.0
3356,NATURAL SLATE HEART CHALKBOARD ,2011-11-30,24.0
3357,NATURAL SLATE HEART CHALKBOARD ,2011-12-01,96.0
3358,NATURAL SLATE HEART CHALKBOARD ,2011-12-02,14.0
3359,NATURAL SLATE HEART CHALKBOARD ,2011-12-03,0.0
3360,NATURAL SLATE HEART CHALKBOARD ,2011-12-04,36.0
3361,NATURAL SLATE HEART CHALKBOARD ,2011-12-05,59.0
3362,NATURAL SLATE HEART CHALKBOARD ,2011-12-06,13.0
3363,NATURAL SLATE HEART CHALKBOARD ,2011-12-07,654.0
3364,NATURAL SLATE HEART CHALKBOARD ,2011-12-08,41.0
3365,NATURAL SLATE HEART CHALKBOARD ,2011-12-09,9.0
3366,PACK OF 72 RETROSPOT CAKE CASES,2010-12-01,217.0
3367,PACK OF 72 RETROSPOT CAKE CASES,2010-12-02,435.0
3368,PACK OF 72 RETROSPOT CAKE CASES,2010-12-03,134.0
3369,PACK OF 72 RETROSPOT CAKE CASES,2010-12-04,0.0
3370,PACK OF 72 RETROSPOT CAKE CASES,2010-12-05,21.0
3371,PACK OF 72 RETROSPOT CAKE CASES,2010-12-06,141.0
3372,PACK OF 72 RETROSPOT CAKE CASES,2010-12-07,237.0
3373,PACK OF 72 RETROSPOT CAKE CASES,2010-12-08,110.0
3374,PACK OF 72 RETROSPOT CAKE CASES,2010-12-09,53.0
3375,PACK OF 72 RETROSPOT CAKE CASES,2010-12-10,462.0
3376,PACK OF 72 RETROSPOT CAKE CASES,2010-12-11,0.0
3377,PACK OF 72 RETROSPOT CAKE CASES,2010-12-12,5.0
3378,PACK OF 72 RETROSPOT CAKE CASES,2010-12-13,33.0
3379,PACK OF 72 RETROSPOT CAKE CASES,2010-12-14,188.0
3380,PACK OF 72 RETROSPOT CAKE CASES,2010-12-15,194.0
3381,PACK OF 72 RETROSPOT CAKE CASES,2010-12-16,0.0
3382,PACK OF 72 RETROSPOT CAKE CASES,2010-12-17,9.0
3383,PACK OF 72 RETROSPOT CAKE CASES,2010-12-18,0.0
3384,PACK OF 72 RETROSPOT CAKE CASES,2010-12-19,0.0
3385,PACK OF 72 RETROSPOT CAKE CASES,2010-12-20,991.0
3386,PACK OF 72 RETROSPOT CAKE CASES,2010-12-21,12.0
3387,PACK OF 72 RETROSPOT CAKE CASES,2010-12-22,0.0
3388,PACK OF 72 RETROSPOT CAKE CASES,2010-12-23,24.0
3389,PACK OF 72 RETROSPOT CAKE CASES,2010-12-24,0.0
3390,PACK OF 72 RETROSPOT CAKE CASES,2010-12-25,0.0
3391,PACK OF 72 RETROSPOT CAKE CASES,2010-12-26,0.0
3392,PACK OF 72 RETROSPOT CAKE CASES,2010-12-27,0.0
3393,PACK OF 72 RETROSPOT CAKE CASES,2010-12-28,0.0
3394,PACK OF 72 RETROSPOT CAKE CASES,2010-12-29,0.0
3395,PACK OF 72 RETROSPOT CAKE CASES,2010-12-30,0.0
3396,PACK OF 72 RETROSPOT CAKE CASES,2010-12-31,0.0
3397,PACK OF 72 RETROSPOT CAKE CASES,2011-01-01,0.0
3398,PACK OF 72 RETROSPOT CAKE CASES,2011-01-02,0.0
3399,PACK OF 72 RETROSPOT CAKE CASES,2011-01-03,0.0
3400,PACK OF 72 RETROSPOT CAKE CASES,2011-01-04,25.0
3401,PACK OF 72 RETROSPOT CAKE CASES,2011-01-05,0.0
3402,PACK OF 72 RETROSPOT CAKE CASES,2011-01-06,56.0
3403,PACK OF 72 RETROSPOT CAKE CASES,2011-01-07,147.0
3404,PACK OF 72 RETROSPOT CAKE CASES,2011-01-08,0.0
3405,PACK OF 72 RETROSPOT CAKE CASES,2011-01-09,24.0
3406,PACK OF 72 RETROSPOT CAKE CASES,2011-01-10,28.0
3407,PACK OF 72 RETROSPOT CAKE CASES,2011-01-11,25.0
3408,PACK OF 72 RETROSPOT CAKE CASES,2011-01-12,155.0
3409,PACK OF 72 RETROSPOT CAKE CASES,2011-01-13,73.0
3410,PACK OF 72 RETROSPOT CAKE CASES,2011-01-14,50.0
3411,PACK OF 72 RETROSPOT CAKE CASES,2011-01-15,0.0
3412,PACK OF 72 RETROSPOT CAKE CASES,2011-01-16,0.0
3413,PACK OF 72 RETROSPOT CAKE CASES,2011-01-17,2.0
3414,PACK OF 72 RETROSPOT CAKE CASES,2011-01-18,73.0
3415,PACK OF 72 RETROSPOT CAKE CASES,2011-01-19,52.0
3416,PACK OF 72 RETROSPOT CAKE CASES,2011-01-20,1.0
3417,PACK OF 72 RETROSPOT CAKE CASES,2011-01-21,9.0
3418,PACK OF 72 RETROSPOT CAKE CASES,2011-01-22,0.0
3419,PACK OF 72 RETROSPOT CAKE CASES,2011-01-23,8.0
3420,PACK OF 72 RETROSPOT CAKE CASES,2011-01-24,170.0
3421,PACK OF 72 RETROSPOT CAKE CASES,2011-01-25,127.0
3422,PACK OF 72 RETROSPOT CAKE CASES,2011-01-26,169.0
3423,PACK OF 72 RETROSPOT CAKE CASES,2011-01-27,47.0
3424,PACK OF 72 RETROSPOT CAKE CASES,2011-01-28,16.0
3425,PACK OF 72 RETROSPOT CAKE CASES,2011-01-29,0.0
3426,PACK OF 72 RETROSPOT CAKE CASES,2011-01-30,4.0
3427,PACK OF 72 RETROSPOT CAKE CASES,2011-01-31,110.0
3428,PACK OF 72 RETROSPOT CAKE CASES,2011-02-01,148.0
3429,PACK OF 72 RETROSPOT CAKE CASES,2011-02-02,2.0
3430,PACK OF 72 RETROSPOT CAKE CASES,2011-02-03,160.0
3431,PACK OF 72 RETROSPOT CAKE CASES,2011-02-04,66.0
3432,PACK OF 72 RETROSPOT CAKE CASES,2011-02-05,0.0
3433,PACK OF 72 RETROSPOT CAKE CASES,2011-02-06,0.0
3434,PACK OF 72 RETROSPOT CAKE CASES,2011-02-07,50.0
3435,PACK OF 72 RETROSPOT CAKE CASES,2011-02-08,34.0
3436,PACK OF 72 RETROSPOT CAKE CASES,2011-02-09,29.0
3437,PACK OF 72 RETROSPOT CAKE CASES,2011-02-10,26.0
3438,PACK OF 72 RETROSPOT CAKE CASES,2011-02-11,134.0
3439,PACK OF 72 RETROSPOT CAKE CASES,2011-02-12,0.0
3440,PACK OF 72 RETROSPOT CAKE CASES,2011-02-13,26.0
3441,PACK OF 72 RETROSPOT CAKE CASES,2011-02-14,30.0
3442,PACK OF 72 RETROSPOT CAKE CASES,2011-02-15,24.0
3443,PACK OF 72 RETROSPOT CAKE CASES,2011-02-16,27.0
3444,PACK OF 72 RETROSPOT CAKE CASES,2011-02-17,43.0
3445,PACK OF 72 RETROSPOT CAKE CASES,2011-02-18,197.0
3446,PACK OF 72 RETROSPOT CAKE CASES,2011-02-19,0.0
3447,PACK OF 72 RETROSPOT CAKE CASES,2011-02-20,13.0
3448,PACK OF 72 RETROSPOT CAKE CASES,2011-02-21,47.0
3449,PACK OF 72 RETROSPOT CAKE CASES,2011-02-22,219.0
3450,PACK OF 72 RETROSPOT CAKE CASES,2011-02-23,82.0
3451,PACK OF 72 RETROSPOT CAKE CASES,2011-02-24,50.0
3452,PACK OF 72 RETROSPOT CAKE CASES,2011-02-25,52.0
3453,PACK OF 72 RETROSPOT CAKE CASES,2011-02-26,0.0
3454,PACK OF 72 RETROSPOT CAKE CASES,2011-02-27,100.0
3455,PACK OF 72 RETROSPOT CAKE CASES,2011-02-28,80.0
3456,PACK OF 72 RETROSPOT CAKE CASES,2011-03-01,24.0
3457,PACK OF 72 RETROSPOT CAKE CASES,2011-03-02,97.0
3458,PACK OF 72 RETROSPOT CAKE CASES,2011-03-03,25.0
3459,PACK OF 72 RETROSPOT CAKE CASES,2011-03-04,175.0
3460,PACK OF 72 RETROSPOT CAKE CASES,2011-03-05,0.0
3461,PACK OF 72 RETROSPOT CAKE CASES,2011-03-06,120.0
3462,PACK OF 72 RETROSPOT CAKE CASES,2011-03-07,86.0
3463,PACK OF 72 RETROSPOT CAKE CASES,2011-03-08,229.0
3464,PACK OF 72 RETROSPOT CAKE CASES,2011-03-09,73.0
3465,PACK OF 72 RETROSPOT CAKE CASES,2011-03-10,96.0
3466,PACK OF 72 RETROSPOT CAKE CASES,2011-03-11,40.0
3467,PACK OF 72 RETROSPOT CAKE CASES,2011-03-12,0.0
3468,PACK OF 72 RETROSPOT CAKE CASES,2011-03-13,2.0
3469,PACK OF 72 RETROSPOT CAKE CASES,2011-03-14,75.0
3470,PACK OF 72 RETROSPOT CAKE CASES,2011-03-15,100.0
3471,PACK OF 72 RETROSPOT CAKE CASES,2011-03-16,360.0
3472,PACK OF 72 RETROSPOT CAKE CASES,2011-03-17,27.0
3473,PACK OF 72 RETROSPOT CAKE CASES,2011-03-18,35.0
3474,PACK OF 72 RETROSPOT CAKE CASES,2011-03-19,0.0
3475,PACK OF 72 RETROSPOT CAKE CASES,2011-03-20,202.0
3476,PACK OF 72 RETROSPOT CAKE CASES,2011-03-21,53.0
3477,PACK OF 72 RETROSPOT CAKE CASES,2011-03-22,59.0
3478,PACK OF 72 RETROSPOT CAKE CASES,2011-03-23,53.0
3479,PACK OF 72 RETROSPOT CAKE CASES,2011-03-24,187.0
3480,PACK OF 72 RETROSPOT CAKE CASES,2011-03-25,27.0
3481,PACK OF 72 RETROSPOT CAKE CASES,2011-03-26,0.0
3482,PACK OF 72 RETROSPOT CAKE CASES,2011-03-27,4.0
3483,PACK OF 72 RETROSPOT CAKE CASES,2011-03-28,26.0
3484,PACK OF 72 RETROSPOT CAKE CASES,2011-03-29,260.0
3485,PACK OF 72 RETROSPOT CAKE CASES,2011-03-30,78.0
3486,PACK OF 72 RETROSPOT CAKE CASES,2011-03-31,94.0
3487,PACK OF 72 RETROSPOT CAKE CASES,2011-04-01,30.0
3488,PACK OF 72 RETROSPOT CAKE CASES,2011-04-02,0.0
3489,PACK OF 72 RETROSPOT CAKE CASES,2011-04-03,9.0
3490,PACK OF 72 RETROSPOT CAKE CASES,2011-04-04,271.0
3491,PACK OF 72 RETROSPOT CAKE CASES,2011-04-05,98.0
3492,PACK OF 72 RETROSPOT CAKE CASES,2011-04-06,162.0
3493,PACK OF 72 RETROSPOT CAKE CASES,2011-04-07,13.0
3494,PACK OF 72 RETROSPOT CAKE CASES,2011-04-08,28.0
3495,PACK OF 72 RETROSPOT CAKE CASES,2011-04-09,0.0
3496,PACK OF 72 RETROSPOT CAKE CASES,2011-04-10,25.0
3497,PACK OF 72 RETROSPOT CAKE CASES,2011-04-11,107.0
3498,PACK OF 72 RETROSPOT CAKE CASES,2011-04-12,86.0
3499,PACK OF 72 RETROSPOT CAKE CASES,2011-04-13,24.0
3500,PACK OF 72 RETROSPOT CAKE CASES,2011-04-14,216.0
3501,PACK OF 72 RETROSPOT CAKE CASES,2011-04-15,65.0
3502,PACK OF 72 RETROSPOT CAKE CASES,2011-04-16,0.0
3503,PACK OF 72 RETROSPOT CAKE CASES,2011-04-17,54.0
3504,PACK OF 72 RETROSPOT CAKE CASES,2011-04-18,160.0
3505,PACK OF 72 RETROSPOT CAKE CASES,2011-04-19,79.0
3506,PACK OF 72 RETROSPOT CAKE CASES,2011-04-20,1108.0
3507,PACK OF 72 RETROSPOT CAKE CASES,2011-04-21,2.0
3508,PACK OF 72 RETROSPOT CAKE CASES,2011-04-22,0.0
3509,PACK OF 72 RETROSPOT CAKE CASES,2011-04-23,0.0
3510,PACK OF 72 RETROSPOT CAKE CASES,2011-04-24,0.0
3511,PACK OF 72 RETROSPOT CAKE CASES,2011-04-25,0.0
3512,PACK OF 72 RETROSPOT CAKE CASES,2011-04-26,115.0
3513,PACK OF 72 RETROSPOT CAKE CASES,2011-04-27,53.0
3514,PACK OF 72 RETROSPOT CAKE CASES,2011-04-28,51.0
3515,PACK OF 72 RETROSPOT CAKE CASES,2011-04-29,0.0
3516,PACK OF 72 RETROSPOT CAKE CASES,2011-04-30,0.0
3517,PACK OF 72 RETROSPOT CAKE CASES,2011-05-01,24.0
3518,PACK OF 72 RETROSPOT CAKE CASES,2011-05-02,0.0
3519,PACK OF 72 RETROSPOT CAKE CASES,2011-05-03,92.0
3520,PACK OF 72 RETROSPOT CAKE CASES,2011-05-04,32.0
3521,PACK OF 72 RETROSPOT CAKE CASES,2011-05-05,98.0
3522,PACK OF 72 RETROSPOT CAKE CASES,2011-05-06,152.0
3523,PACK OF 72 RETROSPOT CAKE CASES,2011-05-07,0.0
3524,PACK OF 72 RETROSPOT CAKE CASES,2011-05-08,54.0
3525,PACK OF 72 RETROSPOT CAKE CASES,2011-05-09,105.0
3526,PACK OF 72 RETROSPOT CAKE CASES,2011-05-10,49.0
3527,PACK OF 72 RETROSPOT CAKE CASES,2011-05-11,52.0
3528,PACK OF 72 RETROSPOT CAKE CASES,2011-05-12,34.0
3529,PACK OF 72 RETROSPOT CAKE CASES,2011-05-13,80.0
3530,PACK OF 72 RETROSPOT CAKE CASES,2011-05-14,0.0
3531,PACK OF 72 RETROSPOT CAKE CASES,2011-05-15,29.0
3532,PACK OF 72 RETROSPOT CAKE CASES,2011-05-16,129.0
3533,PACK OF 72 RETROSPOT CAKE CASES,2011-05-17,14.0
3534,PACK OF 72 RETROSPOT CAKE CASES,2011-05-18,169.0
3535,PACK OF 72 RETROSPOT CAKE CASES,2011-05-19,50.0
3536,PACK OF 72 RETROSPOT CAKE CASES,2011-05-20,29.0
3537,PACK OF 72 RETROSPOT CAKE CASES,2011-05-21,0.0
3538,PACK OF 72 RETROSPOT CAKE CASES,2011-05-22,136.0
3539,PACK OF 72 RETROSPOT CAKE CASES,2011-05-23,15.0
3540,PACK OF 72 RETROSPOT CAKE CASES,2011-05-24,98.0
3541,PACK OF 72 RETROSPOT CAKE CASES,2011-05-25,27.0
3542,PACK OF 72 RETROSPOT CAKE CASES,2011-05-26,24.0
3543,PACK OF 72 RETROSPOT CAKE CASES,2011-05-27,112.0
3544,PACK OF 72 RETROSPOT CAKE CASES,2011-05-28,0.0
3545,PACK OF 72 RETROSPOT CAKE CASES,2011-05-29,12.0
3546,PACK OF 72 RETROSPOT CAKE CASES,2011-05-30,0.0
3547,PACK OF 72 RETROSPOT CAKE CASES,2011-05-31,47.0
3548,PACK OF 72 RETROSPOT CAKE CASES,2011-06-01,25.0
3549,PACK OF 72 RETROSPOT CAKE CASES,2011-06-02,48.0
3550,PACK OF 72 RETROSPOT CAKE CASES,2011-06-03,3.0
3551,PACK OF 72 RETROSPOT CAKE CASES,2011-06-04,0.0
3552,PACK OF 72 RETROSPOT CAKE CASES,2011-06-05,76.0
3553,PACK OF 72 RETROSPOT CAKE CASES,2011-06-06,48.0
3554,PACK OF 72 RETROSPOT CAKE CASES,2011-06-07,149.0
3555,PACK OF 72 RETROSPOT CAKE CASES,2011-06-08,124.0
3556,PACK OF 72 RETROSPOT CAKE CASES,2011-06-09,30.0
3557,PACK OF 72 RETROSPOT CAKE CASES,2011-06-10,40.0
3558,PACK OF 72 RETROSPOT CAKE CASES,2011-06-11,0.0
3559,PACK OF 72 RETROSPOT CAKE CASES,2011-06-12,36.0
3560,PACK OF 72 RETROSPOT CAKE CASES,2011-06-13,1.0
3561,PACK OF 72 RETROSPOT CAKE CASES,2011-06-14,38.0
3562,PACK OF 72 RETROSPOT CAKE CASES,2011-06-15,145.0
3563,PACK OF 72 RETROSPOT CAKE CASES,2011-06-16,122.0
3564,PACK OF 72 RETROSPOT CAKE CASES,2011-06-17,91.0
3565,PACK OF 72 RETROSPOT CAKE CASES,2011-06-18,0.0
3566,PACK OF 72 RETROSPOT CAKE CASES,2011-06-19,27.0
3567,PACK OF 72 RETROSPOT CAKE CASES,2011-06-20,33.0
3568,PACK OF 72 RETROSPOT CAKE CASES,2011-06-21,36.0
3569,PACK OF 72 RETROSPOT CAKE CASES,2011-06-22,2.0
3570,PACK OF 72 RETROSPOT CAKE CASES,2011-06-23,35.0
3571,PACK OF 72 RETROSPOT CAKE CASES,2011-06-24,0.0
3572,PACK OF 72 RETROSPOT CAKE CASES,2011-06-25,0.0
3573,PACK OF 72 RETROSPOT CAKE CASES,2011-06-26,3.0
3574,PACK OF 72 RETROSPOT CAKE CASES,2011-06-27,36.0
3575,PACK OF 72 RETROSPOT CAKE CASES,2011-06-28,53.0
3576,PACK OF 72 RETROSPOT CAKE CASES,2011-06-29,7.0
3577,PACK OF 72 RETROSPOT CAKE CASES,2011-06-30,2.0
3578,PACK OF 72 RETROSPOT CAKE CASES,2011-07-01,24.0
3579,PACK OF 72 RETROSPOT CAKE CASES,2011-07-02,0.0
3580,PACK OF 72 RETROSPOT CAKE CASES,2011-07-03,1.0
3581,PACK OF 72 RETROSPOT CAKE CASES,2011-07-04,97.0
3582,PACK OF 72 RETROSPOT CAKE CASES,2011-07-05,378.0
3583,PACK OF 72 RETROSPOT CAKE CASES,2011-07-06,32.0
3584,PACK OF 72 RETROSPOT CAKE CASES,2011-07-07,540.0
3585,PACK OF 72 RETROSPOT CAKE CASES,2011-07-08,22.0
3586,PACK OF 72 RETROSPOT CAKE CASES,2011-07-09,0.0
3587,PACK OF 72 RETROSPOT CAKE CASES,2011-07-10,6.0
3588,PACK OF 72 RETROSPOT CAKE CASES,2011-07-11,27.0
3589,PACK OF 72 RETROSPOT CAKE CASES,2011-07-12,49.0
3590,PACK OF 72 RETROSPOT CAKE CASES,2011-07-13,5.0
3591,PACK OF 72 RETROSPOT CAKE CASES,2011-07-14,27.0
3592,PACK OF 72 RETROSPOT CAKE CASES,2011-07-15,73.0
3593,PACK OF 72 RETROSPOT CAKE CASES,2011-07-16,0.0
3594,PACK OF 72 RETROSPOT CAKE CASES,2011-07-17,24.0
3595,PACK OF 72 RETROSPOT CAKE CASES,2011-07-18,42.0
3596,PACK OF 72 RETROSPOT CAKE CASES,2011-07-19,112.0
3597,PACK OF 72 RETROSPOT CAKE CASES,2011-07-20,95.0
3598,PACK OF 72 RETROSPOT CAKE CASES,2011-07-21,1.0
3599,PACK OF 72 RETROSPOT CAKE CASES,2011-07-22,33.0
3600,PACK OF 72 RETROSPOT CAKE CASES,2011-07-23,0.0
3601,PACK OF 72 RETROSPOT CAKE CASES,2011-07-24,28.0
3602,PACK OF 72 RETROSPOT CAKE CASES,2011-07-25,147.0
3603,PACK OF 72 RETROSPOT CAKE CASES,2011-07-26,160.0
3604,PACK OF 72 RETROSPOT CAKE CASES,2011-07-27,0.0
3605,PACK OF 72 RETROSPOT CAKE CASES,2011-07-28,50.0
3606,PACK OF 72 RETROSPOT CAKE CASES,2011-07-29,24.0
3607,PACK OF 72 RETROSPOT CAKE CASES,2011-07-30,0.0
3608,PACK OF 72 RETROSPOT CAKE CASES,2011-07-31,150.0
3609,PACK OF 72 RETROSPOT CAKE CASES,2011-08-01,24.0
3610,PACK OF 72 RETROSPOT CAKE CASES,2011-08-02,16.0
3611,PACK OF 72 RETROSPOT CAKE CASES,2011-08-03,7.0
3612,PACK OF 72 RETROSPOT CAKE CASES,2011-08-04,198.0
3613,PACK OF 72 RETROSPOT CAKE CASES,2011-08-05,30.0
3614,PACK OF 72 RETROSPOT CAKE CASES,2011-08-06,0.0
3615,PACK OF 72 RETROSPOT CAKE CASES,2011-08-07,26.0
3616,PACK OF 72 RETROSPOT CAKE CASES,2011-08-08,27.0
3617,PACK OF 72 RETROSPOT CAKE CASES,2011-08-09,144.0
3618,PACK OF 72 RETROSPOT CAKE CASES,2011-08-10,36.0
3619,PACK OF 72 RETROSPOT CAKE CASES,2011-08-11,27.0
3620,PACK OF 72 RETROSPOT CAKE CASES,2011-08-12,26.0
3621,PACK OF 72 RETROSPOT CAKE CASES,2011-08-13,0.0
3622,PACK OF 72 RETROSPOT CAKE CASES,2011-08-14,3.0
3623,PACK OF 72 RETROSPOT CAKE CASES,2011-08-15,30.0
3624,PACK OF 72 RETROSPOT CAKE CASES,2011-08-16,51.0
3625,PACK OF 72 RETROSPOT CAKE CASES,2011-08-17,72.0
3626,PACK OF 72 RETROSPOT CAKE CASES,2011-08-18,1345.0
3627,PACK OF 72 RETROSPOT CAKE CASES,2011-08-19,48.0
3628,PACK OF 72 RETROSPOT CAKE CASES,2011-08-20,0.0
3629,PACK OF 72 RETROSPOT CAKE CASES,2011-08-21,8.0
3630,PACK OF 72 RETROSPOT CAKE CASES,2011-08-22,48.0
3631,PACK OF 72 RETROSPOT CAKE CASES,2011-08-23,84.0
3632,PACK OF 72 RETROSPOT CAKE CASES,2011-08-24,78.0
3633,PACK OF 72 RETROSPOT CAKE CASES,2011-08-25,0.0
3634,PACK OF 72 RETROSPOT CAKE CASES,2011-08-26,29.0
3635,PACK OF 72 RETROSPOT CAKE CASES,2011-08-27,0.0
3636,PACK OF 72 RETROSPOT CAKE CASES,2011-08-28,5.0
3637,PACK OF 72 RETROSPOT CAKE CASES,2011-08-29,0.0
3638,PACK OF 72 RETROSPOT CAKE CASES,2011-08-30,39.0
3639,PACK OF 72 RETROSPOT CAKE CASES,2011-08-31,13.0
3640,PACK OF 72 RETROSPOT CAKE CASES,2011-09-01,75.0
3641,PACK OF 72 RETROSPOT CAKE CASES,2011-09-02,229.0
3642,PACK OF 72 RETROSPOT CAKE CASES,2011-09-03,0.0
3643,PACK OF 72 RETROSPOT CAKE CASES,2011-09-04,55.0
3644,PACK OF 72 RETROSPOT CAKE CASES,2011-09-05,36.0
3645,PACK OF 72 RETROSPOT CAKE CASES,2011-09-06,37.0
3646,PACK OF 72 RETROSPOT CAKE CASES,2011-09-07,26.0
3647,PACK OF 72 RETROSPOT CAKE CASES,2011-09-08,50.0
3648,PACK OF 72 RETROSPOT CAKE CASES,2011-09-09,59.0
3649,PACK OF 72 RETROSPOT CAKE CASES,2011-09-10,0.0
3650,PACK OF 72 RETROSPOT CAKE CASES,2011-09-11,144.0
3651,PACK OF 72 RETROSPOT CAKE CASES,2011-09-12,0.0
3652,PACK OF 72 RETROSPOT CAKE CASES,2011-09-13,810.0
3653,PACK OF 72 RETROSPOT CAKE CASES,2011-09-14,36.0
3654,PACK OF 72 RETROSPOT CAKE CASES,2011-09-15,41.0
3655,PACK OF 72 RETROSPOT CAKE CASES,2011-09-16,41.0
3656,PACK OF 72 RETROSPOT CAKE CASES,2011-09-17,0.0
3657,PACK OF 72 RETROSPOT CAKE CASES,2011-09-18,3.0
3658,PACK OF 72 RETROSPOT CAKE CASES,2011-09-19,50.0
3659,PACK OF 72 RETROSPOT CAKE CASES,2011-09-20,70.0
3660,PACK OF 72 RETROSPOT CAKE CASES,2011-09-21,182.0
3661,PACK OF 72 RETROSPOT CAKE CASES,2011-09-22,32.0
3662,PACK OF 72 RETROSPOT CAKE CASES,2011-09-23,59.0
3663,PACK OF 72 RETROSPOT CAKE CASES,2011-09-24,0.0
3664,PACK OF 72 RETROSPOT CAKE CASES,2011-09-25,11.0
3665,PACK OF 72 RETROSPOT CAKE CASES,2011-09-26,28.0
3666,PACK OF 72 RETROSPOT CAKE CASES,2011-09-27,65.0
3667,PACK OF 72 RETROSPOT CAKE CASES,2011-09-28,34.0
3668,PACK OF 72 RETROSPOT CAKE CASES,2011-09-29,124.0
3669,PACK OF 72 RETROSPOT CAKE CASES,2011-09-30,49.0
3670,PACK OF 72 RETROSPOT CAKE CASES,2011-10-01,0.0
3671,PACK OF 72 RETROSPOT CAKE CASES,2011-10-02,11.0
3672,PACK OF 72 RETROSPOT CAKE CASES,2011-10-03,26.0
3673,PACK OF 72 RETROSPOT CAKE CASES,2011-10-04,83.0
3674,PACK OF 72 RETROSPOT CAKE CASES,2011-10-05,24.0
3675,PACK OF 72 RETROSPOT CAKE CASES,2011-10-06,122.0
3676,PACK OF 72 RETROSPOT CAKE CASES,2011-10-07,138.0
3677,PACK OF 72 RETROSPOT CAKE CASES,2011-10-08,0.0
3678,PACK OF 72 RETROSPOT CAKE CASES,2011-10-09,12.0
3679,PACK OF 72 RETROSPOT CAKE CASES,2011-10-10,33.0
3680,PACK OF 72 RETROSPOT CAKE CASES,2011-10-11,35.0
3681,PACK OF 72 RETROSPOT CAKE CASES,2011-10-12,25.0
3682,PACK OF 72 RETROSPOT CAKE CASES,2011-10-13,25.0
3683,PACK OF 72 RETROSPOT CAKE CASES,2011-10-14,21.0
3684,PACK OF 72 RETROSPOT CAKE CASES,2011-10-15,0.0
3685,PACK OF 72 RETROSPOT CAKE CASES,2011-10-16,24.0
3686,PACK OF 72 RETROSPOT CAKE CASES,2011-10-17,38.0
3687,PACK OF 72 RETROSPOT CAKE CASES,2011-10-18,8.0
3688,PACK OF 72 RETROSPOT CAKE CASES,2011-10-19,0.0
3689,PACK OF 72 RETROSPOT CAKE CASES,2011-10-20,72.0
3690,PACK OF 72 RETROSPOT CAKE CASES,2011-10-21,1.0
3691,PACK OF 72 RETROSPOT CAKE CASES,2011-10-22,0.0
3692,PACK OF 72 RETROSPOT CAKE CASES,2011-10-23,28.0
3693,PACK OF 72 RETROSPOT CAKE CASES,2011-10-24,14.0
3694,PACK OF 72 RETROSPOT CAKE CASES,2011-10-25,37.0
3695,PACK OF 72 RETROSPOT CAKE CASES,2011-10-26,36.0
3696,PACK OF 72 RETROSPOT CAKE CASES,2011-10-27,61.0
3697,PACK OF 72 RETROSPOT CAKE CASES,2011-10-28,244.0
3698,PACK OF 72 RETROSPOT CAKE CASES,2011-10-29,0.0
3699,PACK OF 72 RETROSPOT CAKE CASES,2011-10-30,57.0
3700,PACK OF 72 RETROSPOT CAKE CASES,2011-10-31,40.0
3701,PACK OF 72 RETROSPOT CAKE CASES,2011-11-01,28.0
3702,PACK OF 72 RETROSPOT CAKE CASES,2011-11-02,99.0
3703,PACK OF 72 RETROSPOT CAKE CASES,2011-11-03,505.0
3704,PACK OF 72 RETROSPOT CAKE CASES,2011-11-04,56.0
3705,PACK OF 72 RETROSPOT CAKE CASES,2011-11-05,0.0
3706,PACK OF 72 RETROSPOT CAKE CASES,2011-11-06,50.0
3707,PACK OF 72 RETROSPOT CAKE CASES,2011-11-07,77.0
3708,PACK OF 72 RETROSPOT CAKE CASES,2011-11-08,66.0
3709,PACK OF 72 RETROSPOT CAKE CASES,2011-11-09,4.0
3710,PACK OF 72 RETROSPOT CAKE CASES,2011-11-10,78.0
3711,PACK OF 72 RETROSPOT CAKE CASES,2011-11-11,38.0
3712,PACK OF 72 RETROSPOT CAKE CASES,2011-11-12,0.0
3713,PACK OF 72 RETROSPOT CAKE CASES,2011-11-13,63.0
3714,PACK OF 72 RETROSPOT CAKE CASES,2011-11-14,164.0
3715,PACK OF 72 RETROSPOT CAKE CASES,2011-11-15,62.0
3716,PACK OF 72 RETROSPOT CAKE CASES,2011-11-16,17.0
3717,PACK OF 72 RETROSPOT CAKE CASES,2011-11-17,12.0
3718,PACK OF 72 RETROSPOT CAKE CASES,2011-11-18,85.0
3719,PACK OF 72 RETROSPOT CAKE CASES,2011-11-19,0.0
3720,PACK OF 72 RETROSPOT CAKE CASES,2011-11-20,58.0
3721,PACK OF 72 RETROSPOT CAKE CASES,2011-11-21,52.0
3722,PACK OF 72 RETROSPOT CAKE CASES,2011-11-22,75.0
3723,PACK OF 72 RETROSPOT CAKE CASES,2011-11-23,82.0
3724,PACK OF 72 RETROSPOT CAKE CASES,2011-11-24,1.0
3725,PACK OF 72 RETROSPOT CAKE CASES,2011-11-25,45.0
3726,PACK OF 72 RETROSPOT CAKE CASES,2011-11-26,0.0
3727,PACK OF 72 RETROSPOT CAKE CASES,2011-11-27,15.0
3728,PACK OF 72 RETROSPOT CAKE CASES,2011-11-28,36.0
